id,time,status
385,1.7507285384929103,1
386,8.696020142055625,1
387,4.489723022493059,1
388,0.8624516899534647,1
389,8.915895062156645,1
390,7.972670344997369,1
391,5.204944094947983,1
392,6.417382740948991,1
393,0.9548022424877305,1
394,2.8636444580807483,1
395,3.0151222851851323,1
396,8.052763030682202,1
397,8.091709723879772,1
398,1.1683568633372856,1
399,0.6059795646675528,1
400,9.930845013981319,1
401,1.397933744914997,1
402,2.5092941711961627,1
403,0.7283776294882317,1
404,4.782670694428185,1
405,5.3469351335681665,1
406,5.705922709721424,1
407,1.043017611290891,1
408,1.8242657070263912,1
409,7.28079987250646,1
410,3.910545907530641,1
411,4.1358381603535435,1
412,4.317890710787756,1
413,2.236680637298193,1
414,4.579941149014653,1
415,1.0378967658895695,1
416,6.68268544338937,1
417,1.0023436633376424,1
418,1.9285823756218503,1
419,6.290067691214862,1
420,1.2274934821340817,1
421,2.275654597437961,1
422,1.2142680067324403,1
423,12.133758500650362,1
424,4.655897343815458,1
425,0.9301694257437253,1
426,7.412994170322355,1
427,14.120685941550256,1
428,1.8237072822874036,1
429,3.0527559567887463,1
430,6.612785745613189,1
431,2.3283041672216074,1
432,4.286575397424462,1
433,4.357248025966529,1
434,2.228118600748342,1
435,0.5950316128796647,1
436,2.452550962014005,1
437,3.1785358640911374,1
438,7.8306059927437985,1
439,2.3311700428831266,1
440,1.8840124620709622,1
441,2.577385034559097,1
442,0.8655522492363357,1
443,1.8804842911912254,1
444,4.136815344740307,1
445,2.418888794093915,1
446,5.024094801680148,1
447,3.687767085741436,1
448,5.526047901436645,1
449,4.348898655163512,1
450,1.9051264539224888,1
451,0.5875908894844905,1
452,5.308161177256153,1
453,7.457140209470157,1
454,11.058739489359121,1
455,0.7875439521392922,1
456,3.142537209845131,1
457,0.43634030783733047,1
458,4.08639741606058,1
459,1.0862447748477706,1
460,2.5481902797627036,1
461,7.137485815880744,1
462,7.186351234814126,1
463,5.651499167449126,1
464,9.659299418340359,1
465,2.4204445815699165,1
466,8.772190269078319,1
467,7.724364863986395,1
468,5.408372722585967,1
469,4.566627686241277,1
470,4.677576748375321,1
471,6.368340617457982,1
472,1.1759155784419422,1
473,6.186146239905853,1
474,6.187058797328623,1
475,6.639510836778406,1
476,3.418904846082629,1
477,1.0313753993995114,1
478,0.605229479233091,1
479,5.41749194073888,1
480,4.5223724385423845,1
481,0.7247623493262934,1
482,6.364070661550567,1
483,2.235583054906763,1
484,6.849145920434328,1
485,5.0913369605074426,1
486,7.337932624453662,1
487,6.007836256121246,1
488,0.46020169515446085,1
489,5.105794115805474,1
490,0.44389224821013235,1
491,10.071309448794345,1
492,5.391332117802476,1
493,1.167745960938109,1
494,12.338208378374077,1
495,6.459868068857356,1
496,1.548306083635024,1
497,9.322041175076132,1
498,2.211095426793625,1
499,5.622378369706461,1
500,3.071895438891606,1
